ParticipantNo,Trial,AttendedColor,Reward,EventType,Response,RT
31,272,2,0,2,1,625
31,273,1,0,2,0,NaN
31,273,1,0,2,0,NaN
31,273,1,0,2,2,309
31,275,2,0,1,0,NaN
31,275,2,1,2,1,484
31,277,1,0,2,2,567
31,277,1,1,1,0,NaN
31,279,1,1,1,0,NaN
31,279,1,0,2,2,667
31,280,2,0,2,1,483
31,284,2,0,2,0,NaN
31,284,2,0,1,0,NaN
31,284,2,0,2,1,475
31,285,2,0,2,0,NaN
31,285,2,0,2,1,417
31,287,2,0,2,0,NaN
31,287,2,0,2,0,NaN
31,287,2,0,2,1,592
31,290,1,1,1,0,NaN
31,290,1,0,2,2,467
31,293,2,1,2,1,592
31,293,2,0,1,0,NaN
31,295,2,0,1,3,NaN
31,296,2,0,1,0,NaN
31,296,2,0,2,0,NaN
31,296,2,1,2,1,425
31,297,1,1,1,0,NaN
31,297,1,1,1,1,450
31,298,2,0,2,1,583
31,298,2,0,1,0,NaN
31,299,2,0,2,1,467
31,304,1,0,2,0,NaN
31,304,1,1,1,1,684
31,306,1,0,1,0,NaN
31,306,1,1,1,1,508
31,307,2,0,2,1,683
31,308,1,0,1,0,NaN
31,308,1,0,2,2,525
31,308,1,1,1,0,NaN
31,310,1,1,1,0,NaN
31,310,1,1,1,0,NaN
31,310,1,1,1,1,708
31,312,2,0,1,3,NaN
31,312,2,0,1,3,NaN
31,313,1,1,1,0,NaN
31,313,1,0,2,2,458
31,313,1,1,1,0,NaN
31,314,2,0,2,0,NaN
31,314,2,1,2,0,NaN
31,315,2,0,1,3,NaN
31,317,2,0,1,3,NaN
31,319,1,0,2,0,NaN
31,319,1,0,2,0,NaN
31,319,1,1,1,1,575
31,321,1,0,2,0,NaN
31,321,1,0,1,1,858
31,321,1,1,1,0,NaN
31,322,2,0,2,0,NaN
31,322,2,1,2,1,600
31,324,2,1,2,1,542
31,327,2,0,1,3,NaN
31,327,2,0,1,3,NaN
31,328,2,0,2,0,NaN
31,328,2,0,2,1,500
31,329,1,0,1,0,NaN
31,329,1,1,1,1,491
31,331,2,0,1,3,NaN
31,331,2,0,1,3,NaN
31,332,2,0,2,1,609
31,332,2,0,1,0,NaN
31,336,2,1,2,0,NaN
31,336,2,0,2,1,434
31,336,2,0,1,0,NaN
31,337,1,1,1,0,NaN
31,337,1,1,1,1,375
31,338,1,1,1,1,475
31,339,1,0,2,2,533
31,339,1,0,2,0,NaN
31,340,2,0,2,0,NaN
31,340,2,0,2,0,NaN
31,340,2,0,2,1,625
31,341,2,0,1,3,NaN
31,342,1,0,2,3,NaN
31,343,1,1,1,0,NaN
31,348,1,0,2,0,NaN
31,348,1,0,2,2,533
31,350,2,0,2,1,591
31,352,2,0,2,1,492
31,353,2,0,2,1,533
31,354,1,0,2,0,NaN
31,354,1,1,1,0,NaN
31,356,1,0,2,2,509
31,357,1,0,2,0,NaN
31,357,1,0,2,2,542
31,357,1,1,1,0,NaN
31,358,1,0,2,0,NaN
31,358,1,0,2,2,542
31,361,1,0,1,0,NaN
31,361,1,0,2,0,NaN
31,362,1,0,2,0,NaN
31,364,1,0,2,0,NaN
31,364,1,1,1,0,NaN
31,366,2,0,1,2,567
31,366,2,0,1,0,NaN
31,368,2,0,1,3,NaN
31,370,2,0,1,3,NaN
31,370,2,0,1,3,NaN
31,371,1,0,2,2,707
31,374,2,0,2,1,550
31,374,2,0,1,0,NaN
31,374,2,0,1,0,NaN
31,375,1,1,1,0,NaN
31,375,1,0,2,0,NaN
31,377,2,0,2,0,NaN
31,377,2,0,1,0,NaN
31,377,2,0,2,1,658
31,379,1,0,2,2,532
31,380,1,0,2,0,NaN
31,380,1,0,2,0,NaN
31,380,1,0,2,2,358
31,381,1,0,1,0,NaN
31,381,1,1,1,0,NaN
31,385,1,0,2,2,417
31,386,1,1,1,0,NaN
31,386,1,1,1,1,375
31,387,1,0,2,0,NaN
31,387,1,0,1,0,NaN
31,387,1,0,2,2,534
31,394,1,0,2,2,601
31,395,1,0,2,2,509
31,397,2,0,2,0,NaN
31,397,2,1,2,1,509
31,398,2,0,1,0,NaN
31,398,2,1,2,1,475
31,398,2,0,1,0,NaN
31,399,1,0,2,0,NaN
31,399,1,1,1,0,NaN
31,399,1,0,2,2,476
31,401,2,0,1,3,NaN
31,401,2,0,1,3,NaN
31,402,1,0,1,0,NaN
31,404,1,0,2,0,NaN
31,404,1,0,2,2,583
31,409,2,0,2,0,NaN
31,409,2,0,1,0,NaN
31,409,2,0,2,1,842
31,410,2,0,2,1,741
31,410,2,0,1,0,NaN
31,411,1,0,1,1,717
31,411,1,0,2,0,NaN
31,413,1,0,1,1,634
31,414,1,0,2,0,NaN
31,414,1,0,1,0,NaN
31,414,1,0,2,2,583
31,415,2,0,2,0,NaN
31,416,2,0,1,3,NaN
31,417,1,0,1,0,NaN
31,418,1,0,2,0,NaN
31,418,1,0,1,0,NaN
31,418,1,0,1,1,566
31,419,1,0,1,1,442
31,420,2,0,1,3,NaN
31,420,2,0,1,3,NaN
31,422,1,0,1,0,NaN
31,422,1,0,1,1,574
31,426,2,0,2,0,NaN
31,431,2,0,2,1,592
31,432,1,0,2,2,584
31,433,1,0,1,1,516
31,437,1,0,2,0,NaN
31,437,1,0,2,2,492
31,439,1,0,1,0,NaN
31,439,1,0,1,1,625
31,443,1,0,2,0,NaN
31,443,1,0,1,0,NaN
31,445,2,0,2,0,NaN
31,446,2,0,2,0,NaN
31,446,2,0,2,0,NaN
31,446,2,0,2,1,467
31,447,1,0,1,1,583
31,447,1,0,2,0,NaN
31,449,2,0,2,1,516
31,450,2,0,2,0,NaN
31,451,1,0,1,0,NaN
31,451,1,0,1,1,741
31,452,2,0,2,1,609
31,452,2,0,1,0,NaN
31,453,2,0,1,3,NaN
31,454,1,0,2,3,NaN
31,456,2,0,2,1,659
31,456,2,0,2,0,NaN
31,457,1,0,2,2,500
31,458,2,0,1,3,NaN
31,460,1,0,1,0,NaN
31,460,1,0,2,0,NaN
31,460,1,0,2,2,500
31,462,1,0,1,0,NaN
31,462,1,0,2,2,417
31,463,2,0,1,3,NaN
31,464,1,0,2,0,NaN
31,464,1,0,1,0,NaN
31,464,1,0,2,2,608
31,467,1,0,2,2,508
31,467,1,0,1,0,NaN
31,468,2,0,2,1,717
31,468,2,0,1,0,NaN
31,468,2,0,1,0,NaN
31,469,1,0,2,0,NaN
31,469,1,0,2,2,574
31,470,2,0,2,0,NaN
31,470,2,0,1,0,NaN
31,470,2,0,2,1,492
31,472,1,0,1,0,NaN
31,472,1,0,2,2,700
31,474,2,0,2,1,759
31,477,2,0,1,0,NaN
31,477,2,0,2,0,NaN
31,477,2,0,2,1,509
31,480,1,0,2,2,466
31,488,2,0,2,1,866
31,488,2,0,2,0,NaN
31,489,1,0,1,0,NaN
31,489,1,0,1,1,450
31,489,1,0,1,0,NaN
31,490,2,0,1,3,NaN
31,491,2,0,1,0,NaN
31,491,2,0,2,0,NaN
31,491,2,0,2,1,500
31,492,2,0,1,0,NaN
31,492,2,0,2,0,NaN
31,493,2,0,1,2,550
31,494,1,0,2,0,NaN
31,494,1,0,1,0,NaN
31,494,1,0,2,2,492
31,495,1,0,1,0,NaN
31,495,1,0,2,2,550
31,496,1,0,2,0,NaN
31,496,1,0,2,2,568
31,497,2,0,1,0,NaN
31,497,2,0,2,0,NaN
31,497,2,0,2,1,425
31,499,1,0,1,0,NaN
31,499,1,0,1,0,NaN
31,499,1,0,1,0,NaN
31,501,2,0,1,3,NaN
31,501,2,0,1,3,NaN
31,502,2,0,2,0,NaN
31,502,2,0,2,1,558
31,503,1,0,1,0,NaN
31,503,1,0,1,1,516
31,503,1,0,2,0,NaN
31,504,1,0,1,1,759
31,505,2,0,2,1,675
31,505,2,0,1,0,NaN
31,505,2,0,1,0,NaN
31,506,1,0,2,0,NaN
31,506,1,0,1,1,508
31,507,2,0,1,0,NaN
31,507,2,0,1,0,NaN
31,507,2,0,2,1,625
31,509,1,0,2,0,NaN
31,509,1,0,1,0,NaN
31,509,1,0,2,2,549
31,510,1,0,2,0,NaN
31,510,1,0,1,0,NaN
31,511,1,0,1,0,NaN
31,512,2,0,1,0,NaN
31,512,2,0,1,0,NaN
31,512,2,0,2,1,300
31,513,2,0,2,0,NaN
31,513,2,0,2,1,558
31,514,1,0,1,0,NaN
31,514,1,0,2,0,NaN
31,514,1,0,1,1,591
31,516,1,0,1,0,NaN
31,516,1,0,1,1,641
31,518,2,0,1,3,NaN
31,521,1,0,1,0,NaN
31,521,1,0,2,2,484
31,523,2,0,2,0,NaN
31,523,2,0,2,1,559
31,525,1,0,2,0,NaN
31,525,1,0,2,2,409
31,526,2,0,1,0,NaN
31,526,2,0,1,2,609
31,527,2,0,1,3,NaN
31,527,2,0,1,3,NaN
31,528,1,0,2,2,558
31,529,2,0,2,0,NaN
31,529,2,0,2,1,866
31,530,1,0,2,0,NaN
31,530,1,0,1,0,NaN
31,530,1,0,2,2,467
31,532,2,0,1,3,NaN
31,532,2,0,1,3,NaN
31,533,1,0,1,0,NaN
31,533,1,0,2,2,774
31,534,2,0,1,3,NaN
31,535,2,0,2,0,NaN
31,535,2,0,2,1,467
31,536,1,0,1,0,NaN
31,536,1,0,2,2,750
31,538,2,0,2,1,500
31,538,2,0,1,0,NaN
31,538,2,0,1,0,NaN
31,539,2,0,2,0,NaN
31,539,2,0,2,1,608
31,539,2,0,2,0,NaN
31,540,1,0,1,0,NaN
31,540,1,0,2,0,NaN
31,542,2,0,1,3,NaN
31,542,2,0,1,3,NaN
31,542,2,0,1,3,NaN
31,544,1,0,2,0,NaN
31,544,1,0,2,0,NaN
31,544,1,0,2,0,NaN
31,545,2,0,2,0,NaN
31,545,2,0,1,0,NaN
31,545,2,0,2,1,433
31,546,2,0,1,3,NaN
31,546,2,0,1,3,NaN
31,550,1,0,1,0,NaN
31,550,1,0,1,0,NaN
31,550,1,0,2,2,508
31,551,1,0,2,2,550
31,554,1,0,2,0,NaN
31,554,1,0,1,0,NaN
31,554,1,0,1,1,384
31,556,1,0,2,2,625
31,558,1,0,2,0,NaN
31,558,1,0,2,2,575
31,559,1,0,2,0,NaN
31,559,1,0,1,0,NaN
31,559,1,0,2,2,625
31,563,2,0,1,0,NaN
31,563,2,0,1,2,575
31,564,2,0,2,0,NaN
31,564,2,0,2,0,NaN
31,564,2,0,2,1,441
31,565,1,0,2,0,NaN
31,565,1,0,1,0,NaN
31,566,1,0,1,0,NaN
31,566,1,0,1,1,584
31,567,2,0,2,1,634
31,567,2,0,1,0,NaN
31,569,2,0,2,1,808
31,569,2,0,1,0,NaN
31,569,2,0,1,0,NaN
31,571,2,0,1,3,NaN
31,573,2,0,1,2,550
31,574,2,0,1,0,NaN
31,574,2,0,1,2,616
31,574,2,0,1,0,NaN
31,576,2,0,2,0,NaN
31,576,2,0,2,1,491
31,576,2,0,1,0,NaN
31,577,2,0,1,3,NaN
31,578,1,0,1,0,NaN
31,578,1,0,2,2,424
31,579,2,0,1,0,NaN
31,579,2,0,2,0,NaN
31,579,2,0,2,1,767
31,585,1,0,2,2,708
31,586,1,0,1,0,NaN
31,586,1,0,1,0,NaN
31,587,1,0,2,0,NaN
31,587,1,0,1,0,NaN
31,587,1,0,2,2,608
31,588,2,0,2,1,783
31,589,1,0,1,0,NaN
31,589,1,0,2,2,483
31,592,2,0,2,1,566
31,592,2,0,1,0,NaN
31,593,2,0,1,0,NaN
31,593,2,0,2,0,NaN
31,599,2,0,2,0,NaN
31,599,2,0,1,2,692
31,600,1,0,1,1,492
32,1,1,0,1,1,425
32,2,1,0,1,1,467
32,2,1,0,2,0,NaN
32,4,2,0,1,0,NaN
32,4,2,0,2,0,NaN
32,4,2,0,2,1,557
32,5,1,0,2,3,NaN
32,6,1,0,1,0,NaN
32,6,1,0,1,1,550
32,8,2,0,2,1,506
32,8,2,0,1,0,NaN
32,9,2,0,1,3,NaN
32,10,1,0,1,0,NaN
32,10,1,0,2,0,NaN
32,10,1,0,1,1,550
32,11,2,0,1,3,NaN
32,11,2,0,1,3,NaN
32,11,2,0,1,3,NaN
32,13,2,0,1,3,NaN
32,14,1,0,2,3,NaN
32,16,1,0,2,0,NaN
32,16,1,0,1,1,625
32,16,1,0,2,0,NaN
32,18,1,0,2,3,NaN
32,18,1,0,2,3,NaN
32,18,1,0,2,3,NaN
32,19,1,0,2,0,NaN
32,19,1,0,1,1,526
32,20,1,0,1,1,567
32,20,1,0,2,0,NaN
32,21,2,0,1,0,NaN
32,21,2,0,1,0,NaN
32,21,2,0,2,1,608
32,24,2,0,2,1,467
32,27,1,0,1,0,NaN
32,27,1,0,1,0,NaN
32,27,1,0,1,1,466
32,28,2,0,1,0,NaN
32,28,2,0,2,1,542
32,30,2,0,1,3,NaN
32,30,2,0,1,3,NaN
32,30,2,0,1,3,NaN
32,31,1,0,2,0,NaN
32,31,1,0,1,1,508
32,32,1,0,2,3,NaN
32,33,1,0,2,3,NaN
32,33,1,0,2,3,NaN
32,38,1,0,1,0,NaN
32,38,1,0,1,1,492
32,38,1,0,2,0,NaN
32,39,2,0,2,1,516
32,44,1,0,1,0,NaN
32,44,1,0,1,1,507
32,45,1,0,2,0,NaN
32,45,1,0,1,0,NaN
32,45,1,0,1,1,492
32,47,1,0,1,0,NaN
32,47,1,0,2,0,NaN
32,47,1,0,1,1,517
32,48,2,0,2,0,NaN
32,48,2,0,2,1,533
32,50,1,0,1,1,566
32,51,1,0,2,0,NaN
32,51,1,0,1,1,526
32,52,2,0,1,0,NaN
32,52,2,0,2,1,566
32,54,1,0,2,3,NaN
32,54,1,0,2,3,NaN
32,55,2,0,1,3,NaN
32,56,2,0,2,1,725
32,56,2,0,2,0,NaN
32,57,2,0,1,3,NaN
32,59,1,0,1,1,417
32,62,2,0,2,0,NaN
32,62,2,0,2,1,550
32,64,1,0,1,0,NaN
32,64,1,0,1,1,500
32,65,2,0,1,0,NaN
32,65,2,0,2,1,525
32,65,2,0,1,0,NaN
32,67,2,0,1,3,NaN
32,69,2,0,2,0,NaN
32,70,1,0,1,1,484
32,71,2,0,2,1,517
32,72,1,0,2,2,483
32,72,1,0,2,0,NaN
32,73,1,0,2,0,NaN
32,73,1,0,2,2,492
32,74,2,0,1,0,NaN
32,74,2,0,1,0,NaN
32,74,2,0,2,1,517
32,76,1,0,2,3,NaN
32,76,1,0,2,3,NaN
32,77,2,0,2,1,558
32,77,2,0,1,0,NaN
32,77,2,0,1,0,NaN
32,78,1,0,1,1,558
32,80,2,0,1,3,NaN
32,80,2,0,1,3,NaN
32,82,2,0,1,3,NaN
32,82,2,0,1,3,NaN
32,84,2,0,1,0,NaN
32,84,2,0,2,1,508
32,84,2,0,1,0,NaN
32,86,2,0,1,3,NaN
32,88,2,0,2,0,NaN
32,88,2,0,1,0,NaN
32,88,2,0,2,1,583
32,89,2,0,2,1,550
32,89,2,0,1,0,NaN
32,89,2,0,1,0,NaN
32,90,1,0,1,0,NaN
32,90,1,0,1,1,483
32,91,1,0,2,3,NaN
32,93,2,0,1,3,NaN
32,94,2,0,2,1,608
32,95,2,0,1,3,NaN
32,96,2,0,1,3,NaN
32,97,1,0,2,0,NaN
32,97,1,0,1,1,557
32,101,2,0,2,1,691
32,104,1,0,1,1,491
32,105,1,0,2,0,NaN
32,105,1,0,2,0,NaN
32,105,1,0,1,1,533
32,107,2,0,2,1,618
32,107,2,0,1,0,NaN
32,107,2,0,1,0,NaN
32,108,2,0,1,0,NaN
32,108,2,0,2,1,500
32,108,2,0,1,0,NaN
32,110,2,0,2,0,NaN
32,110,2,0,1,3,NaN
32,111,1,0,2,0,NaN
32,111,1,0,1,1,508
32,112,2,0,2,1,683
32,113,1,0,1,0,NaN
32,113,1,0,2,2,475
32,114,2,0,1,3,NaN
32,114,2,0,1,3,NaN
32,120,2,0,1,3,NaN
32,120,2,0,1,3,NaN
32,120,2,0,2,0,NaN
32,121,1,0,2,0,NaN
32,121,1,0,1,0,NaN
32,121,1,0,1,1,425
32,122,1,0,1,1,583
32,124,2,0,2,1,467
32,125,2,0,2,1,500
32,126,2,0,2,0,NaN
32,126,2,0,2,1,500
32,128,1,0,1,0,NaN
32,128,1,0,1,0,NaN
32,128,1,0,1,1,541
32,129,1,0,1,1,376
32,132,1,0,2,3,NaN
32,133,2,0,1,0,NaN
32,133,2,0,2,1,542
32,136,2,0,1,0,NaN
32,136,2,0,2,1,500
32,137,1,0,1,0,NaN
32,137,1,0,1,1,417
32,140,1,0,2,0,NaN
32,140,1,0,1,0,NaN
32,140,1,0,2,2,458
32,143,2,0,2,1,533
32,144,1,0,1,1,475
32,146,1,0,2,0,NaN
32,146,1,0,1,0,NaN
32,146,1,0,2,2,475
32,149,1,0,1,1,467
32,151,1,0,1,1,717
32,153,2,0,2,1,492
32,155,1,0,2,0,NaN
32,155,1,0,1,1,467
32,155,1,0,2,0,NaN
32,156,2,0,2,0,NaN
32,156,2,0,2,1,600
32,157,2,0,2,0,NaN
32,157,2,0,1,0,NaN
32,157,2,0,2,1,567
32,159,1,0,2,0,NaN
32,159,1,0,1,0,NaN
32,159,1,0,1,1,534
32,160,1,0,1,0,NaN
32,160,1,0,2,0,NaN
32,160,1,0,2,2,717
32,161,1,0,2,0,NaN
32,161,1,0,2,2,449
32,161,1,0,2,0,NaN
32,163,1,0,2,3,NaN
32,163,1,0,2,3,NaN
32,163,1,0,2,3,NaN
32,164,2,0,2,0,NaN
32,164,2,0,2,1,434
32,165,1,0,1,0,NaN
32,165,1,0,2,0,NaN
32,165,1,0,1,1,500
32,168,2,0,1,0,NaN
32,168,2,0,2,1,534
32,170,2,0,2,0,NaN
32,170,2,0,2,1,641
32,170,2,0,1,0,NaN
32,171,2,0,2,0,NaN
32,171,2,0,2,1,451
32,173,1,0,1,1,459
32,174,2,0,1,2,617
32,174,2,0,1,0,NaN
32,174,2,0,1,0,NaN
32,178,1,0,1,0,NaN
32,178,1,0,1,1,567
32,179,2,0,2,1,733
32,179,2,0,1,0,NaN
32,180,2,0,2,1,608
32,180,2,0,1,0,NaN
32,181,1,0,2,3,NaN
32,184,2,0,2,0,NaN
32,184,2,0,1,0,NaN
32,184,2,0,2,1,599
32,188,2,0,2,0,NaN
32,188,2,0,2,1,542
32,188,2,0,2,0,NaN
32,192,2,0,2,0,NaN
32,192,2,0,2,0,NaN
32,192,2,0,2,1,475
32,193,2,0,2,1,517
32,193,2,0,1,0,NaN
32,193,2,0,1,0,NaN
32,194,1,0,1,0,NaN
32,194,1,0,2,2,501
32,195,1,0,2,2,542
32,197,1,0,2,3,NaN
32,197,1,0,2,3,NaN
32,197,1,0,2,3,NaN
32,198,1,0,1,0,NaN
32,198,1,0,2,0,NaN
32,198,1,0,2,2,410
32,199,1,0,2,3,NaN
32,200,2,0,1,3,NaN
32,200,2,0,1,3,NaN
32,205,1,0,2,3,NaN
32,206,1,0,1,1,576
32,207,2,1,2,1,526
32,207,2,0,1,0,NaN
32,208,2,1,2,0,NaN
32,211,1,0,2,3,NaN
32,214,2,0,1,3,NaN
32,216,1,0,1,1,708
32,216,1,0,2,0,NaN
32,216,1,0,2,0,NaN
32,217,1,0,1,1,592
32,218,1,0,1,0,NaN
32,218,1,0,1,1,592
32,218,1,0,2,0,NaN
32,222,1,0,1,1,600
32,226,1,0,1,1,609
32,228,2,1,2,1,567
32,228,2,0,1,0,NaN
32,228,2,0,1,0,NaN
32,229,2,0,1,3,NaN
32,229,2,0,1,3,NaN
32,232,2,0,1,3,NaN
32,232,2,1,2,0,NaN
32,234,2,0,2,0,NaN
32,234,2,1,2,1,467
32,234,2,0,1,0,NaN
32,236,2,1,2,0,NaN
32,237,1,0,1,0,NaN
32,237,1,0,1,1,516
32,237,1,0,2,0,NaN
32,238,1,0,2,0,NaN
32,238,1,0,1,0,NaN
32,238,1,1,1,1,441
32,239,1,0,1,0,NaN
32,239,1,1,1,0,NaN
32,239,1,0,1,1,433
32,241,1,0,2,0,NaN
32,241,1,0,1,1,450
32,242,1,0,1,0,NaN
32,242,1,0,2,0,NaN
32,242,1,0,1,1,492
32,244,1,0,2,0,NaN
32,244,1,0,1,0,NaN
32,244,1,1,1,1,475
32,245,1,0,1,0,NaN
32,245,1,0,2,0,NaN
32,245,1,0,1,1,509
32,246,2,1,2,1,492
32,247,2,1,2,1,517
32,248,2,0,2,1,458
32,248,2,0,1,0,NaN
32,250,2,1,2,1,467
32,250,2,0,1,0,NaN
32,251,2,0,1,3,NaN
32,252,1,0,2,0,NaN
32,252,1,1,1,1,518
32,252,1,0,2,0,NaN
32,253,2,0,1,0,NaN
32,253,2,1,2,1,450
32,253,2,0,1,0,NaN
32,255,1,0,1,0,NaN
32,255,1,0,1,1,434
32,256,1,0,1,1,525
32,260,1,0,2,2,566
32,260,1,0,2,0,NaN
32,261,2,0,1,0,NaN
32,261,2,1,2,1,533
32,264,1,0,2,0,NaN
32,264,1,1,1,1,458
32,265,1,0,2,3,NaN
32,266,2,1,2,0,NaN
32,267,1,0,2,3,NaN
32,267,1,0,2,3,NaN
32,271,2,1,2,1,534
32,271,2,0,1,0,NaN
32,272,2,0,1,0,NaN
32,272,2,1,2,1,567
32,274,1,1,1,0,NaN
32,274,1,0,1,1,500
32,275,2,1,2,1,516
32,276,1,0,2,0,NaN
32,276,1,0,1,1,509
32,278,2,1,2,1,558
32,279,2,0,1,0,NaN
32,279,2,1,2,1,550
32,280,2,0,2,1,451
32,282,1,0,1,1,667
32,285,2,0,1,0,NaN
32,285,2,0,2,0,NaN
32,285,2,1,2,1,599
32,286,1,0,2,3,NaN
32,289,1,0,1,1,509
32,293,1,0,2,0,NaN
32,293,1,0,1,1,550
32,294,1,0,1,0,NaN
32,294,1,0,2,0,NaN
32,294,1,0,2,2,434
32,295,2,0,1,0,NaN
32,295,2,0,1,2,476
32,295,2,1,2,0,NaN
32,297,1,0,2,0,NaN
32,297,1,0,2,0,NaN
32,297,1,0,1,1,551
32,298,1,0,2,3,NaN
32,299,2,1,2,0,NaN
32,299,2,0,1,0,NaN
32,299,2,0,1,2,450
32,300,1,0,1,0,NaN
32,300,1,0,2,3,NaN
32,302,1,0,1,0,NaN
32,302,1,0,1,1,508
32,302,1,0,2,0,NaN
32,303,2,0,1,0,NaN
32,303,2,1,2,1,617
32,303,2,1,2,0,NaN
32,304,2,0,1,0,NaN
32,304,2,0,2,1,483
32,305,2,0,2,0,NaN
32,305,2,0,1,0,NaN
32,305,2,1,2,1,683
32,308,1,1,1,0,NaN
32,308,1,0,2,0,NaN
32,308,1,1,1,1,434
32,311,1,0,1,0,NaN
32,311,1,0,1,1,649
32,311,1,0,2,0,NaN
32,312,1,0,1,1,549
32,312,1,0,2,0,NaN
32,312,1,0,2,0,NaN
32,313,1,0,2,3,NaN
32,314,2,0,1,3,NaN
32,314,2,0,1,3,NaN
32,319,1,0,1,1,542
32,320,1,0,1,0,NaN
32,320,1,0,1,1,525
32,320,1,0,2,0,NaN
32,322,1,0,2,3,NaN
32,323,2,0,1,0,NaN
32,323,2,0,1,0,NaN
32,323,2,1,2,1,476
32,324,2,0,2,1,658
32,324,2,0,1,0,NaN
32,325,2,0,1,0,NaN
32,325,2,1,2,0,NaN
32,325,2,1,2,1,733
32,329,1,0,1,0,NaN
32,329,1,1,1,1,509
32,331,2,0,1,0,NaN
32,331,2,1,2,1,459
32,331,2,0,1,0,NaN
32,332,1,0,2,0,NaN
32,332,1,0,1,1,467
32,332,1,0,2,0,NaN
32,334,1,0,1,1,491
32,334,1,0,2,0,NaN
32,334,1,0,2,0,NaN
32,335,2,1,2,0,NaN
32,335,2,0,2,0,NaN
32,335,2,1,2,1,474
32,336,2,0,1,3,NaN
32,336,2,0,1,3,NaN
32,337,2,1,2,1,458
32,337,2,0,1,0,NaN
32,341,2,1,2,1,517
32,341,2,0,1,0,NaN
32,342,2,1,2,0,NaN
32,342,2,0,1,0,NaN
32,342,2,1,2,1,567
32,343,1,0,1,1,501
32,344,2,0,1,3,NaN
32,345,2,1,2,0,NaN
32,345,2,1,2,1,517
32,348,2,1,2,1,517
32,349,2,1,2,1,500
32,349,2,0,1,0,NaN
32,351,2,0,1,3,NaN
32,351,2,0,1,3,NaN
32,354,1,0,2,2,683
32,355,2,0,1,0,NaN
32,355,2,1,2,1,508
32,355,2,0,1,0,NaN
32,356,1,0,2,3,NaN
32,356,1,0,2,3,NaN
32,357,2,0,1,3,NaN
32,357,2,0,1,3,NaN
32,357,2,0,1,3,NaN
32,360,1,0,2,0,NaN
32,360,1,0,2,0,NaN
32,360,1,0,1,1,634
32,361,2,0,2,0,NaN
32,361,2,1,2,1,541
32,361,2,0,1,0,NaN
32,362,1,0,2,3,NaN
32,363,2,0,1,3,NaN
32,364,1,0,1,0,NaN
32,364,1,1,1,1,417
32,365,1,0,2,0,NaN
32,365,1,0,2,2,508
32,365,1,0,2,0,NaN
32,366,2,0,1,0,NaN
32,366,2,1,2,1,509
32,368,2,0,1,0,NaN
32,368,2,0,1,0,NaN
32,368,2,1,2,1,500
32,370,2,1,2,1,659
32,373,2,1,2,1,567
32,374,2,1,2,0,NaN
32,374,2,1,2,1,458
32,375,2,0,1,0,NaN
32,375,2,0,2,1,559
32,376,2,1,2,1,684
32,377,2,0,1,3,NaN
32,377,2,1,2,0,NaN
32,379,2,1,2,1,509
32,380,1,0,2,3,NaN
32,381,1,0,1,1,549
32,381,1,0,2,0,NaN
32,382,1,0,1,0,NaN
32,382,1,1,1,1,408
32,382,1,0,2,0,NaN
32,385,2,0,1,3,NaN
32,385,2,0,1,3,NaN
32,386,2,0,2,1,509
32,387,1,0,2,3,NaN
32,387,1,0,2,3,NaN
32,387,1,0,2,3,NaN
32,388,2,0,2,1,458
32,388,2,0,1,0,NaN
32,389,1,0,2,0,NaN
32,389,1,0,1,1,442
32,391,1,0,2,2,592
32,391,1,0,2,0,NaN
32,393,1,1,1,1,534
32,395,1,0,1,1,559
32,396,1,0,2,0,NaN
32,396,1,0,2,2,566
32,399,1,0,1,1,450
32,400,2,0,1,0,NaN
32,400,2,0,1,2,676
32,400,2,0,1,0,NaN
32,404,2,0,2,0,NaN
32,404,2,0,1,2,500
32,409,2,0,1,3,NaN
32,409,2,0,1,3,NaN
32,414,2,0,1,3,NaN
32,414,2,0,1,3,NaN
32,415,2,0,2,0,NaN
32,415,2,0,2,1,500
32,418,2,0,1,0,NaN
32,418,2,0,2,1,667
32,420,1,0,2,3,NaN
32,420,1,0,2,3,NaN
32,422,2,0,1,0,NaN
32,422,2,0,1,0,NaN
32,422,2,0,2,1,534
32,425,2,0,2,0,NaN
32,425,2,0,2,1,450
32,426,1,0,2,3,NaN
32,427,2,0,1,0,NaN
32,427,2,0,2,1,516
32,430,2,0,1,3,NaN
32,431,1,0,1,0,NaN
32,431,1,0,2,2,517
32,432,2,0,2,1,501
32,432,2,0,1,0,NaN
32,433,2,0,2,0,NaN
32,433,2,0,1,0,NaN
32,433,2,0,2,1,476
32,435,2,0,1,0,NaN
32,435,2,0,2,1,526
32,436,1,0,1,1,592
32,436,1,0,2,0,NaN
32,437,1,0,1,0,NaN
32,437,1,0,1,1,484
32,437,1,0,2,0,NaN
32,438,1,0,2,0,NaN
32,438,1,0,1,1,516
32,439,1,0,1,0,NaN
32,439,1,0,1,1,425
32,441,1,0,2,0,NaN
32,441,1,0,1,1,467
32,441,1,0,2,0,NaN
32,442,2,0,2,0,NaN
32,442,2,0,2,1,417
32,445,2,0,1,3,NaN
32,446,1,0,2,3,NaN
32,446,1,0,2,3,NaN
32,447,1,0,2,3,NaN
32,448,1,0,1,0,NaN
32,448,1,0,1,0,NaN
32,448,1,0,1,1,618
32,449,1,0,2,0,NaN
32,449,1,0,1,1,401
32,450,1,0,2,3,NaN
32,456,2,0,1,3,NaN
32,457,2,0,2,0,NaN
